序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率-动态,市净率,总市值,流通市值,涨速,5分钟涨跌,60日涨跌幅,年初至今涨跌幅
5446,300301,ST长方,3.55,-8.51,-0.33,357321.0,132250864.0,9.54,3.88,3.51,3.88,3.88,1.36,4.52,-25.48,17.91,2946034130.0,2804062352.0,0.0,0.0,47.3,49.79
5447,300875,捷强装备,43.7,-8.54,-4.08,109811.0,495215007.45,6.53,46.82,43.7,45.97,47.78,0.82,12.51,-141.09,4.62,4362778619.0,3836495935.0,-0.39,-0.84,6.59,7.93
5448,300483,首华燃气,20.1,-8.55,-1.88,544165.0,1122826425.43,8.01,21.66,19.9,21.48,21.98,0.84,14.26,45.32,2.5,7674105228.0,7671693228.0,0.45,0.45,32.5,41.75
5449,600299,安迪苏,13.03,-8.56,-1.22,309688.0,416850118.0,7.72,14.13,13.03,14.13,14.25,0.93,1.15,34.76,2.02,40129523719.0,34945173587.0,-0.46,-0.61,46.57,46.08
5450,688525,佰维存储,211.99,-8.62,-20.0,423656.0,9076342897.0,4.69,220.08,209.2,220.02,231.99,1.05,9.07,116.09,18.2,99027251203.0,99027251203.0,0.0,0.0,91.78,84.68
5451,603992,松霖科技,31.55,-8.63,-2.98,105000.0,341906925.0,9.38,34.74,31.5,34.52,34.53,1.18,2.37,68.05,4.12,13977969421.0,13977969421.0,-0.06,-0.19,-29.07,-22.9
5452,002409,雅克科技,78.74,-8.63,-7.44,163004.0,1318486736.39,6.65,84.43,78.7,84.43,86.18,1.65,5.12,35.3,4.8,37474545366.0,25080481099.0,-0.18,-0.16,5.55,6.26
5453,002812,恩捷股份,67.78,-8.65,-6.42,414639.0,2929322607.35,8.67,74.19,67.76,73.0,74.2,1.06,5.04,-578.37,2.65,66568899979.0,55759696069.0,-0.01,-0.16,30.4,19.67
5454,600666,奥瑞德,5.7,-8.65,-0.54,6374117.0,3730530436.0,6.89,6.12,5.69,6.02,6.24,0.92,26.34,40.44,13.94,15683250146.0,13792591730.0,0.0,-0.35,72.21,69.64
5455,300097,智云股份,7.7,-8.88,-0.75,271399.0,216374475.92,6.51,8.24,7.69,8.0,8.45,3.16,10.05,-14.93,5.85,2221832451.0,2079076600.0,-0.13,0.0,10.16,6.35
5456,601015,陕西黑猫,4.62,-8.88,-0.45,1801716.0,851732199.0,6.31,4.92,4.6,4.88,5.07,0.9,8.82,-9.48,1.67,9436339092.0,9436339092.0,0.0,0.22,24.53,27.62
5457,920088,科力股份,57.73,-8.97,-5.69,75070.0,447346864.6,9.16,63.2,57.39,62.2,63.42,0.97,23.41,89.7,7.32,5084367695.0,1851251810.0,-0.03,0.21,93.08,97.71
5458,688025,杰普特,213.5,-8.99,-21.1,77578.0,1680376865.0,7.89,228.0,209.5,225.01,234.6,1.31,8.16,72.79,8.83,20293051811.0,20293051811.0,-0.11,0.09,50.04,50.81
5459,002902,铭普光磁,26.16,-9.1,-2.62,581274.0,1549086011.8,7.19,27.97,25.9,26.61,28.78,1.23,32.72,-30.82,7.28,6147837062.0,4646859555.0,0.04,0.93,12.76,15.29
5460,688309,恒誉环保,58.77,-9.12,-5.9,44094.0,270134645.0,10.78,64.97,58.0,64.67,64.67,1.26,5.55,129.87,6.04,4666412579.0,4666412579.0,-0.05,-0.47,148.71,143.56
5461,603396,金辰股份,35.99,-9.14,-3.62,85375.0,320812363.0,8.53,39.03,35.65,39.01,39.61,1.04,6.16,74.03,1.93,4985603933.0,4985603933.0,0.0,0.95,6.35,7.27
5462,600227,赤天化,3.94,-9.22,-0.4,2713627.0,1110183984.0,10.14,4.37,3.93,4.3,4.34,0.84,21.24,-32.73,2.78,6653587079.0,5033743224.0,-0.25,-0.25,58.87,65.55
5463,688314,康拓医疗,49.92,-9.24,-5.08,59830.0,300764609.0,8.0,52.98,48.58,52.92,55.0,1.22,7.36,41.09,5.65,4055459466.0,4055459466.0,0.0,-0.14,53.79,51.0
5464,600121,郑州煤电,4.82,-9.4,-0.5,1777415.0,898211790.0,9.96,5.34,4.81,5.27,5.32,1.03,14.59,-6.33,6.26,5872746023.0,5872746023.0,0.0,-0.21,13.41,15.59
5465,688693,锴威特,49.7,-9.47,-5.2,90225.0,474334850.0,13.97,56.89,49.22,53.4,54.9,1.79,23.19,-40.13,4.57,3662105287.0,1933549376.0,-0.2,0.36,31.31,32.75
5466,603757,大元泵业,40.32,-9.54,-4.25,176135.0,735214870.0,10.7,44.89,40.12,44.29,44.57,1.36,9.44,51.98,3.56,7521585483.0,7521585483.0,0.0,0.12,-18.26,-9.17
5467,688106,金宏气体,26.12,-9.56,-2.76,398779.0,1075936325.0,10.11,28.94,26.02,28.57,28.88,0.88,8.27,95.43,4.24,12589259013.0,12589259013.0,-0.04,-0.08,29.5,33.33
5468,601107,四川成渝,5.79,-9.67,-0.62,527424.0,310081678.0,5.15,6.11,5.78,6.11,6.41,3.75,2.44,11.7,1.04,17706167400.0,12522264600.0,0.0,-0.17,-8.68,-4.77
5469,300205,*ST天喻,5.98,-9.8,-0.65,157485.0,98643570.53,16.74,6.84,5.73,6.58,6.63,1.81,3.66,-15.5,2.62,2571734880.0,2571734880.0,0.17,0.0,40.71,24.58
5470,600722,金牛化工,14.87,-9.88,-1.63,1253928.0,1962343942.0,12.85,16.98,14.86,16.01,16.5,0.88,18.43,210.59,8.19,10116353582.0,10116353582.0,0.0,-0.2,147.83,150.34
5471,300014,亿纬锂能,62.23,-9.93,-6.86,1199117.0,7697495276.42,8.13,67.5,61.88,67.15,69.09,1.47,6.0,31.22,3.07,129072639503.0,124448325776.0,0.0,-0.45,-12.18,-5.37
5472,605499,东鹏饮料,205.27,-9.97,-22.72,104516.0,2186362683.0,7.55,222.44,205.22,221.16,227.99,5.34,2.01,26.26,11.33,115930071049.0,106743068510.0,-0.31,-0.02,-24.56,-23.23
5473,600982,宁波能源,5.96,-9.97,-0.66,1672599.0,1026327740.0,6.34,6.38,5.96,6.2,6.62,0.78,14.97,20.67,1.51,6661059811.0,6661059811.0,0.0,0.0,34.23,37.33
